,0
401,964.8420615920929
402,854.72429598899
403,568.8727847700189
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.9714210003049243
415,644.981455560011
416,880.3909347868538
417,976.517232287894
418,1024.9016753323158
419,1050.9204018295839
420,1063.8590198307968
421,1067.3685018613953
422,1062.3361047986632
423,1047.471108873475
424,1018.4356412579341
425,964.2524866345785
426,853.8395027881422
427,566.5550944844991
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.2902332178826965
439,638.7995159292929
440,878.0379250657812
441,975.2001440028077
442,1023.9861437121647
443,1050.1954213579604
444,1063.235656251847
445,1066.8019256205187
446,1061.7987002940433
447,1046.9393207904934
448,1017.8768826992916
449,963.5940631586737
450,852.8400427851473
451,563.9446592292774
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.05319458662641974
463,632.4257420418074
464,875.6137452613611
465,973.8365767013614
466,1023.0318090467647
467,1049.4343662928954
468,1062.5768006349708
469,1066.1990232084352
470,1061.2226786149402
471,1046.3644865966
472,1017.2666321758529
473,962.866338185774
474,851.7247315912526
475,561.0362506996787
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.004145515889477909
487,625.8591578373488
488,873.1188084354536
489,972.426837333208
490,1022.0388545570488
491,1048.637339620968
492,1061.8824999410995
493,1065.5597942471375
494,1060.6079887231715
495,1045.7464866676503
496,1016.6046536773447
497,962.068819888309
498,850.492259928458
499,557.8240456889965
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,5.83274499681687e-05
511,619.0989541268669
512,870.5535719699806
513,970.9712508072212
514,1021.0074733507338
515,1047.8044514133271
516,1061.1528071083358
517,1064.884243765513
518,1059.9545843765445
519,1045.0852048509769
520,1015.8907109300571
521,961.2010035780846
522,849.1412494173258
523,554.3017876311148
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,1.123691759305899e-08
535,612.1443040445358
536,867.9184702409807
537,969.4701283515067
538,1019.9378516629807
539,1046.9358098338912
540,1060.3877770026063
541,1064.172381995053
542,1059.2624276963727
543,1044.3805367280672
544,1015.1245828966298
545,960.2624010043867
546,847.6703155931914
547,550.46297228275
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,6.543691079759943e-20
559,604.9942171800318
560,865.2138637828276
561,967.9237446032802
562,1018.8301571562494
563,1046.0315151709515
564,1059.5874639896
565,1063.4242246387353
566,1058.5314920204253
567,1043.6323956156243
568,1014.3060746373801
569,959.2525604459505
570,846.0781104342979
571,546.3009747715829
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,597.6474946076601
584,862.4400243236981
585,966.3323318405144
586,1017.6845365378846
587,1045.0916589962885
588,1058.7519219574017
589,1062.639793462714
590,1057.7617629729746
591,1042.840714170434
592,1013.4350196455644
593,958.1710704226358
594,844.3633291251858
595,541.80906943906
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,590.1027845222145
608,859.5971535127525
609,964.6960896034449
610,1016.5011211492707
611,1044.1163275178894
612,1057.881206132832
613,1061.8191168444796
614,1056.9532377016917
615,1042.0054419276403
616,1012.5112747380282
617,957.0175493563339
618,842.5246860841537
619,536.9803569020404
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,582.3586839216042
632,856.6854151918917
633,963.0152000130944
634,1015.2800352489355
635,1043.1056061075976
636,1056.9753751892374
637,1060.9622299384653
638,1056.1059230914034
639,1041.1265410527085
640,1011.5347119014244
641,955.791629833667
642,840.5608793356806
643,531.8076550397918
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,574.4138216857036
656,853.704959667171
657,961.2898388559796
658,1014.0214017799904
659,1042.0595822833639
660,1056.0344923987893
661,1060.069174365339
662,1055.219833969771
663,1040.2039826329315
664,1010.5052115592208
665,954.4929457910716
666,838.4705613413237
667,526.283409724837
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,566.2668931665432
680,850.6559308852367
681,959.5201787688192
682,1012.7253438945625
683,1040.9783463051704
684,1055.0586255976445
685,1059.1399976114606
686,1054.294991873163
687,1039.2377445785125
688,1009.4226589920984
689,953.1211258717133
690,836.2523231513501
691,520.3996470471012
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,557.9166588701423
704,847.5384617796317
705,957.7063871037659
706,1011.3919837857369
707,1039.8619903984938
708,1054.0478465571114
709,1058.174752435365
710,1053.3314243978134
711,1038.2278107909858
712,1008.2869431065569
713,951.6757910978012
714,833.9046879974746
715,514.1479567792481
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,549.3619383062272
728,844.3526678182557
729,955.8486232268828
730,1010.0214413025238
731,1038.710607949162
732,1053.002230459291
733,1057.173496472552
734,1052.3291648467205
735,1037.17417078579
736,1007.0979558954481
737,950.1565538152885
738,831.4261072767216
739,507.51948663960667
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,540.5968531308874
752,841.097126924858
753,953.9463554534067
754,1008.6134796481467
755,1037.52410650739
756,1051.9217746426016
757,1056.136294700476
758,1051.2883389852038
759,1036.07701500179
760,1005.8559611757715
761,948.5637321121427
762,828.8165808257642
763,500.51021512858193
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,531.6297889402925
776,837.7749271587793
777,952.0010823393156
778,1007.1689180210366
779,1036.302953456331
780,1050.8067221845433
781,1055.0632084875351
782,1050.2088170035997
783,1034.9359524422823
784,1004.5601183446569
785,946.8954902377134
786,826.0711696153229
787,493.0999353648179
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,522.4551471886738
800,834.3846248148722
801,950.0122603741889
802,1005.6875167470765
803,1035.0470594042415
804,1049.6570772662653
805,1053.9543119378825
806,1049.0907346813424
807,1033.7511821816636
808,1003.210692486656
809,945.1521177680702
810,823.1896918396828
811,485.28366829186507
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,513.0720913993184
824,830.9262458847578
825,947.9800098547768
826,1004.1693832300141
827,1033.7565205926187
828,1048.4729272146099
829,1052.8096805425164
830,1047.9341460103922
831,1032.52271310686
832,1001.8075829432253
833,943.3331817119599
834,820.1702720824181
835,477.050840634726
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,503.47989033683615
848,827.3997834852418
849,945.9044370275479
850,1002.6146196689771
851,1032.4314327969366
852,1047.2543616926935
853,1051.6293938620677
854,1046.7391100203145
855,1031.2505591004572
856,1000.3506914471685
857,941.4382386400646
858,817.0109510893727
859,468.3905232123858
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,493.67791944666357
872,823.8051904569872
873,943.7856311231429
874,1001.0233215697449
875,1031.071890541425
876,1046.0014722996636
877,1050.4135354072623
878,1045.5056909238347
879,1029.9347395299842
880,998.8399231208155
881,939.4668366058893
882,813.7096883179856
883,459.29149471732575
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,483.66566236945596
896,820.1423715284716
897,941.6236612231405
898,999.3955762637321
899,1029.6779863215227
900,1044.714352203454
901,1049.1621925674544
902,1044.233958332976
903,1028.5752798244519
904,997.27518764137
905,937.4185172911311
906,810.2643651986846
907,449.7423233988859
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,473.44272041089005
920,816.4111771078163
921,939.418574060709
922,997.7314619255992
923,1028.24981015362
924,1043.3930959576849
925,1047.8754566163946
926,1042.923987442354
927,1027.1722118831165
928,995.6563999976482
929,935.2928173668619
930,806.6727862154693
931,439.7314616947627
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,463.00884487507574
944,812.6114031391387
945,937.1703945429446
946,996.0310480949065
947,1026.7874499589
948,1042.0377997673884
949,1046.5534228563774
950,1041.5758590468567
951,1025.725573944418
952,993.9834801163769
953,933.0892674602505
954,802.9326746081604
955,429.2473459161789
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,452.36400551016516
968,808.7428003684747
969,934.8791304202825
970,994.2943983407372
971,1025.2909931541235
972,1040.6485623652623
973,1045.1961909502363
974,1040.1896593515864
975,1024.2354097503596
976,992.2563510312328
977,930.8073882247162
978,799.041660887494
979,418.2785011502755
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,441.50849742403364
992,804.8050927165194
993,932.5447807376245
994,992.5215748553541
995,1023.7605292709212
996,1039.2254864363701
997,1043.8038654419693
998,1038.7654796499976
999,1022.7017672330833
1000,990.474936011301
1001,928.4466842406347
1002,794.997266196726
1003,406.8136629807723
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,430.44307696322073
1016,800.79800169642
1017,930.1673466377
1018,990.7126441933003
1019,1022.1961532223859
1020,1037.768680382589
1021,1042.3765564393486
1022,1037.3034160188408
1023,1021.1246970260144
1024,988.6391552761258
1025,926.0066369276325
1026,790.7968828410071
1027,394.84193248307264
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,419.16912315227404
1040,796.7212752939605
1041,927.7468438915791
1042,988.867683877884
1043,1020.5979690451996
1044,1036.2782603825844
1045,1040.9143804470123
1046,1035.8035690311794
1047,1019.5042508638599
1048,986.7489223074091
1049,923.4866964879039
1050,786.4377516017904
1051,382.35297177842955
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,407.6888311603323
1064,792.5747233969036
1065,925.283317912906
1066,986.9867902540113
1067,1018.9660943355689
1068,1034.7543528095582
1069,1039.4174613238313
1070,1034.266043365623
1071,1017.8404795458432
1072,984.804139220229
1073,920.8862716365702
1074,781.9169331579383
1075,369.337243070443
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,396.0054382761868
1088,788.3582590758211
1089,922.7768609021568
1090,985.0700872819936
1091,1017.3006651345224
1092,1033.1970968211936
1093,1037.8859312130396
1094,1032.6909471965191
1095,1016.133430458658
1096,982.8046912462789
1097,918.2047175389691
1098,777.2312741054747
1099,355.78630995601054
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,384.12344629452787
1112,784.0719352821783
1113,920.2276262491363
1114,983.1177336502578
1115,1015.6018397078749
1116,1031.6066462612769
1117,1036.3199311096434
1118,1031.078391557351
1119,1014.3831454815808
1120,980.7504422943063
1121,915.4413259953695
1122,772.3773781105816
1123,341.6932580784952
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,372.0487658357798
1136,779.7159556462035
1137,917.635831349142
1138,981.1299236139413
1139,1013.8697987335391
1140,1029.9831695768407
1141,1034.719610693789
1142,1029.4284901795934
1143,1012.5896608918248
1144,978.6412348901414
1145,912.595324920804
1146,767.3515991945869
1147,327.05332360778806
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,359.78871256125734
1160,775.2906415187816
1161,915.0017417186898
1162,979.1068782087873
1163,1012.1047401549331
1164,1028.3268470012474
1165,1033.0851273347384
1166,1027.7413603165785
1167,1010.7530105025606
1168,976.4768969692988
1169,909.6658919231205
1170,762.1500695458575
1171,311.86480434796584
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,347.3518566271333
1184,770.796357558814
1185,912.325638520546
1186,977.0488282482901
1187,1010.3068697475745
1188,1026.6378656815345
1189,1031.4166446618258
1190,1026.0171246318648
1191,1008.8732316775347
1192,974.2572543839676
1193,906.6521796151861
1194,756.7687563532394
1195,296.13027217730564
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,334.7478211460663
1208,766.233424371925
1209,909.607782133172
1210,974.9559959506721
1211,1008.4763912565498
1212,1024.9164148551504
1213,1029.714331444141
1214,1024.2559135784047
1215,1006.9503720234734
1216,971.9821444143156
1217,903.5533426293197
1218,751.2035236869452
1219,279.8580404337759
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,321.98717279891423
1232,761.6020575472631
1233,906.8483881588808
1234,972.8285834366388
1235,1006.6135006098291
1236,1023.1626833160692
1237,1027.9783613872842
1238,1022.4578673514033
1239,1004.9844939643265
1240,969.6514244780496
1241,900.3685545892281
1242,745.4501704109416
1243,263.0638301153133
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,309.0815004398368
1256,756.9023570863825
1257,904.0476250717976
1258,970.6667724337398
1259,1004.7183862879348
1260,1021.3768600461343
1261,1026.2089138741478
1262,1020.6231366838433
1263,1002.9756755851989
1264,967.264973026562
1265,897.0970090040001
1266,739.5044294074228
1267,245.77263445729642
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,296.0436658137823
1280,752.134340590989
1281,901.205629453751
1282,968.4707326493908
1283,1002.7912342096708
1284,1019.5591369431183
1285,1024.4061750622252
1286,1018.7518823883955
1287,1000.924008259103
1288,964.8226841646972
1289,893.7379074797167
1290,733.3619358521876
1291,228.02087381062395
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,282.88812084377764
1304,747.2979893819878
1305,898.3225256007916
1306,966.2406318117474
1307,1000.8322331883
1308,1017.7097115323397
1309,1022.5703385728739
1310,1016.8442741479683
1311,998.8295931294439
1312,962.3244604383889
1313,890.29044477173
1314,727.0181877610061
1315,209.85899112081947
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,269.6311764245454
1328,742.3932767381579
1329,895.3984368744634
1330,963.9766411829387
1331,998.8415776449797
1332,1015.8287880456339
1333,1020.7016053732909
1334,1014.9004892815469
1335,996.6925384977194
1336,959.770208036259
1337,886.7537990513267
1338,720.468519731164
1339,191.35462667765162
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,256.2911787702069
1352,737.4201669176988
1353,892.4334849154927
1354,961.6789348143941
1355,996.8194668934217
1356,1013.9165766943116
1357,1018.8001830294111
1358,1012.920711958252
1359,994.5129589791196
1360,957.1598357624091
1361,883.1271301771898
1362,713.7080964639933
1363,172.59644059776733
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,242.88862580839208
1376,732.3785951470662
1377,889.4277813831977
1378,959.3476852550185
1379,994.76610259209
1380,1011.9732921145886
1381,1016.8662848376292
1382,1010.9051329384395
1383,992.2909759466388
1384,954.4932565545104
1385,879.4095830024138
1386,706.7319193347516
1387,153.69855746887413
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,229.44628752473378
1400,727.2684457945275
1401,886.3814194989526
1402,956.9830593356013
1403,992.6816864182613
1404,1009.9991520688167
1405,1014.900129240697
1406,1008.8539496283462
1407,990.0267183446268
1408,951.7703894670907
1409,875.6002914614029
1410,699.5348350782074
1411,134.80551105243447
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,215.98151221100937
1424,722.0872739348117
1425,883.2935675078993
1426,954.584774795344
1427,990.5661937195183
1428,1007.9942815604433
1429,1012.901944623527
1430,1006.7674730530186
1431,987.7205657933724
1432,948.9916351854878
1433,871.6993649894686
1434,692.1141086625302
1435,116.10516121144835
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,202.53780989671523
1448,716.8393257726875
1449,880.1660640305074
1450,952.1538603584851
1451,988.4202722327786
1452,1005.9590932897106
1453,1010.8719495577973
1454,1004.6457018998755
1455,985.3721816688255
1456,946.1559860925923
1457,867.7039706812266
1458,684.4592188082785
1459,97.80238796707123
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,189.13806737259222
1472,711.5220475322432
1473,876.9980362745498
1474,949.6900199580703
1475,986.243895778686
1476,1003.8937173945296
1477,1008.8103818638574
1478,1002.4889597689423
1479,982.9819599690136
1480,943.263853536333
1481,863.614189211647
1482,676.5670848583649
1483,80.16986497026528
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,175.81603386221923
1496,706.1350385838506
1497,873.7894762096772
1498,947.1933853709305
1499,984.0372598010003
1500,1001.7983809400819
1501,1006.7174795518542
1502,1000.2974718166851
1503,980.5500641233682
1504,940.3151904642458
1505,859.4291294998227
1506,668.4319841427208
1507,63.51719085240823
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,162.60872062622823
1520,700.6778129560524
1521,870.540346148979
1522,944.6640777427742
1523,981.8005572466211
1524,999.6733128644848
1525,1004.5934854707344
1526,998.0714705679518
1527,978.0766673999485
1528,937.3099610092388
1529,855.147900023933
1530,660.0480729670289
1531,48.19369373363448
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,149.55657990152804
1544,695.1497893034646
1545,867.2505752537538
1546,942.1022060102209
1547,979.5339777273957
1548,997.5187435860141
1549,1002.4386472625009
1550,995.8111962577295
1551,975.561953816268
1552,934.2481425232472
1553,850.7696132789337
1554,651.4094043846028
1555,34.573175107356604
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,136.7036533239232
1568,689.550278420355
1569,863.9200552737326
1570,939.5078649319876
1571,977.2377065280573
1572,995.3349045375902
1573,1000.2532173138417
1574,993.5168972361722
1575,973.0061192213018
1576,931.1297278855496
1577,846.2933910312076
1578,642.5099500657366
1579,23.022494741749032
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,124.09768690706329
1592,683.8784727380943
1593,860.5486371786044
1594,936.8811336987576
1595,974.9119239488882
1596,993.1220279249882
