,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,37.67536952662027
7,258.2122548381487
8,509.730544022873
9,742.2936145139792
10,847.3554142494246
11,896.148318490917
12,917.8971163715238
13,921.8698475793267
14,909.5525589234796
15,876.2357673406127
16,805.7081636664823
17,645.885595598653
18,375.8018250343713
19,130.53913453699366
20,0.0
21,0.0
22,0.0
23,0.0
